date,temp,rain,pressure,wind_speed,humidity
10-Feb-01,9.15,7.4,992,16,23
11-Feb-01,7.85,14.6,997.1,7.6,19
12-Feb-01,7.05,7.8,1008.1,7.8,16
13-Feb-01,5.35,0,1015.7,6.5,13
14-Feb-01,6.3,0,1011.9,7,15
15-Feb-01,5.55,4.6,1013.2,4.5,12
16-Feb-01,4.9,0,1018.7,3.8,7
17-Feb-01,4.2,0,1022,5,11
18-Feb-01,5.85,0,1020.8,5.8,10
19-Feb-01,7.25,0.3,1020.7,6.7,11
20-Feb-01,9.5,0,1018,6.5,12
21-Feb-01,8.65,0,1013.9,5.2,10
22-Feb-01,9.35,0.1,1006.5,11.9,20
23-Feb-01,5.15,0,999.3,11.1,18
24-Feb-01,2.8,0,999.7,7.6,12
25-Feb-01,3.85,4,994.7,8.1,16
26-Feb-01,2.3,4.2,980.2,15.8,29
27-Feb-01,1.15,0,979.8,20.9,30
28-Feb-01,1.05,0,985.4,11.6,21
01-Mar-01,0.6,0,983.8,6.2,11
02-Mar-01,1.2,0,980.4,10.3,16
03-Mar-01,0.75,0,976.9,8.1,12
04-Mar-01,1.75,0,980.8,5.7,12
05-Mar-01,5.15,0.3,988.3,11.8,22
06-Mar-01,8.4,27.5,976.2,22.6,34
07-Mar-01,8.6,1.5,972.4,14.2,23
08-Mar-01,9.15,3.1,971.3,12.7,23
09-Mar-01,9.05,2,974.5,10.2,17
10-Mar-01,10.4,1.9,976.2,11.2,17
11-Mar-01,6.4,1.6,979.7,9.4,19
12-Mar-01,5.25,5.6,977.3,11.5,22
13-Mar-01,7.65,1,981.6,12.6,24
14-Mar-01,6.8,0.2,987.3,3.1,8
15-Mar-01,6.35,12.8,985.7,11.5,21
16-Mar-01,6.95,8,981.4,16.5,24
17-Mar-01,3.85,4.6,981.1,18,25
18-Mar-01,3.95,0,987.6,12,18
19-Mar-01,3.35,3.7,990.2,16.3,22
20-Mar-01,3.55,6.5,979.6,23.8,32
21-Mar-01,7.2,17.2,968.4,10.4,33
22-Mar-01,9.5,0.6,974.9,4.8,11
23-Mar-01,9.4,0.3,978.2,4.3,8
24-Mar-01,8.7,0.6,981,10.4,17
25-Mar-01,7.05,1.4,985,10.9,15
26-Mar-01,6.6,10.4,983.2,12.2,25
27-Mar-01,7.15,0.1,977.3,3.5,10
28-Mar-01,6.5,2,971.5,6.2,15
29-Mar-01,6.45,0.2,982.4,12.7,23
30-Mar-01,6.95,0.8,989,8,18
31-Mar-01,9.85,2.5,989.9,12.7,26
01-Apr-01,7.9,0.4,991.6,10.8,19
02-Apr-01,7.6,0.7,984.9,15.7,29
03-Apr-01,6.25,2.4,985.7,5.8,15
04-Apr-01,6.3,0.7,987.8,9.2,18
05-Apr-01,9.35,9.7,985,17,30
06-Apr-01,8.1,4.9,978.5,16.1,28
07-Apr-01,7.45,0,987.5,13.2,25
08-Apr-01,7.3,4.6,997.9,9.8,21
09-Apr-01,10.75,0.6,995.5,12.9,26
10-Apr-01,10.05,0,1003.7,16.5,25
11-Apr-01,7.5,0,1011.6,5.5,10
12-Apr-01,9.85,7.1,1009.6,5.9,12
13-Apr-01,11.35,0.4,1010.7,4.9,10
14-Apr-01,11.35,0.3,1007.6,7,15
15-Apr-01,9.9,1.6,1001.3,13.5,20
16-Apr-01,8.65,0,1005.3,8.5,16
17-Apr-01,7.2,0,1002.7,10.3,19
18-Apr-01,6.1,0.3,999.5,11.8,19
19-Apr-01,5.95,0,1000.2,10.6,19
20-Apr-01,6.85,0,1001.2,9.4,16
21-Apr-01,7.15,12.6,993,7.2,15
22-Apr-01,8.65,1.8,981.9,9,15
23-Apr-01,7,6.6,978.8,10,19
24-Apr-01,7.15,9.7,974.8,6.1,13
25-Apr-01,8.85,0,983.9,6.6,13
26-Apr-01,9.7,0,993.3,6.2,11
27-Apr-01,9.05,0.7,991.8,8.7,18
28-Apr-01,5.65,0.3,984.3,11,23
29-Apr-01,5.1,5.1,986.1,8.5,17
30-Apr-01,8.6,0,997.2,9,20
01-May-01,9.8,0,1005.2,10.2,18
02-May-01,11.15,0,1002.5,6.7,16
03-May-01,9.45,0,997.2,12.2,19
04-May-01,8.8,0,999.9,10.1,15
05-May-01,10.6,0,1004.9,6.9,13
06-May-01,11,0,1009.8,6.8,13
07-May-01,9.6,0,1011.9,4.8,9
08-May-01,11.25,0,1009.8,6.6,11
